,Test/Loss,Train/Acc,Train/Loss,_timestamp,_step,Test/Acc,_runtime
0,4.142820736733816,0.040695278650840834,4.085193088660723,1687275408.9608808,0,0.016129032258064516,99.45898485183716
1,4.235778013224243,0.04725533251252137,3.9293582394794004,1687275461.7532434,1,0.016129032258064516,152.25134754180908
2,4.436828818372501,0.06258317673686858,3.711127974664812,1687275509.9423237,2,0.017943548387096775,200.44042778015137
3,4.504135512376345,0.06406598043327666,3.603632595865751,1687275529.8871424,3,0.021774193548387097,220.38524651527405
4,4.291196870867924,0.0426686764072887,3.8721389532970205,1687275531.8920834,4,0.016129032258064516,222.39018750190735
5,4.306627919276555,0.05029539794458058,3.84081495537606,1687275533.8296225,5,0.016129032258064516,224.32772660255432
6,4.4343154164411684,0.052154803814199735,3.774313518941901,1687275535.782186,6,0.016129032258064516,226.28029012680054
7,4.349275128014626,0.05265858435655006,3.7679924569162395,1687275537.7956746,7,0.016129032258064516,228.2937786579132
8,4.355667580519953,0.048179392477858254,3.819620477751081,1687275539.8635263,8,0.016129032258064516,230.3616304397583
9,4.433886560701555,0.0604126350344793,3.7649277697769508,1687275541.9219947,9,0.016129032258064516,232.4200987815857
10,4.4670249746050885,0.0529905208631589,3.7512958713003206,1687275543.966481,10,0.016129032258064516,234.46458506584167
11,4.364192147088307,0.035078008968019686,3.8051652858361975,1687275545.9055786,11,0.016129032258064516,236.40368270874023
12,4.499739998130388,0.053260109550143264,3.753335912340289,1687275547.8563023,12,0.016129032258064516,238.35440635681152
13,4.438942150403094,0.049329825112731145,3.753743433920584,1687275549.9320238,13,0.016129032258064516,240.4301278591156
14,4.406540156051677,0.05424075517704319,3.76218556408015,1687275552.0139117,14,0.016129032258064516,242.51201581954956
15,4.453417706713881,0.05206260484159535,3.7219404357961787,1687275554.0276892,15,0.016129032258064516,244.5257933139801
16,4.489556712969657,0.05507336241565769,3.756141208357653,1687275556.0834908,16,0.016129032258064516,246.58159494400024
17,4.509493212065389,0.05324181620550368,3.7260102887907935,1687275558.1318843,17,0.016330645161290323,248.62998843193054
18,4.533871905137134,0.0602375510949875,3.729562551825327,1687275560.1461215,18,0.01700268817204301,250.6442255973816
19,4.55885800991648,0.056603993819297406,3.711640103626462,1687275562.0733528,19,0.016129032258064516,252.5714569091797
20,4.413909726085201,0.04846144962206537,3.8142747496341975,1687275564.1888485,20,0.016129032258064516,254.68695259094238
21,4.566975893352621,0.05753044266785194,3.7271368229977186,1687275566.3007977,21,0.016129032258064516,256.79890179634094
22,4.428521576587872,0.04914954271549337,3.739306924491383,1687275568.3270304,22,0.016129032258064516,258.82513451576233
23,4.467028394661924,0.04551162025470509,3.7421749252631904,1687275570.377707,23,0.016129032258064516,260.8758111000061
24,4.439618210158041,0.06423109627037782,3.7318379174221166,1687275572.4841876,24,0.016129032258064516,262.9822916984558
25,4.502194377683824,0.06755852841214695,3.7141377262165243,1687275574.5271506,25,0.016129032258064516,265.0252547264099
26,4.510248130527875,0.06676543802148027,3.7209016958087857,1687275576.5540564,26,0.016129032258064516,267.0521605014801
27,4.497162159412138,0.053497275855951,3.72032787653355,1687275578.5702682,27,0.01928763440860215,269.06837224960327
28,4.4927522495228756,0.06281089469580667,3.7356529428278265,1687275580.5835307,28,0.016129032258064516,271.08163475990295
29,4.39611117669972,0.060608484588758046,3.674275142792349,1687275582.7020328,29,0.016129032258064516,273.2001368999481
30,4.556690796088147,0.06109906337596951,3.6508830139150357,1687275584.6613057,30,0.028293010752688173,275.15940976142883
31,4.580581802033609,0.072349737024587,3.6751858593258904,1687275586.3366039,31,0.041935483870967745,276.8347079753876
32,4.525307713817525,0.0890830685214223,3.608749509793687,1687275588.1154075,32,0.017674731182795698,278.6135115623474
33,4.495742244105185,0.08191534938708234,3.662494598419245,1687275590.2208893,33,0.016196236559139786,280.71899342536926
34,4.48409323426344,0.08944223224486193,3.657544293597057,1687275591.9811873,34,0.0456989247311828,282.4792914390564
35,4.494130670703868,0.08320923877221761,3.581887389446316,1687275593.7281096,35,0.039045698924731184,284.2262136936188
36,4.415259496499133,0.07212316586436537,3.655047487683342,1687275595.614298,36,0.05524193548387097,286.11240220069885
37,4.620905410698665,0.08790426690593714,3.531474420357995,1687275597.214069,37,0.044690860215053765,287.7121729850769
38,4.46764401322411,0.08092446195851753,3.6320971972725546,1687275599.3019445,38,0.044758064516129036,289.8000485897064
39,4.409032741381276,0.09846764553138278,3.566449756289294,1687275600.9310489,39,0.02956989247311828,291.42915296554565
40,4.492323362538891,0.07989382100720392,3.6576747090310997,1687275602.8241348,40,0.06418010752688172,293.32223892211914
41,4.566989824015607,0.10788565154358684,3.561059497506558,1687275604.4368355,41,0.056384408602150535,294.934939622879
42,4.345144443133826,0.08741939780390427,3.654619647572141,1687275606.401323,42,0.06693548387096775,296.89942717552185
43,4.4862114424987505,0.1252740881046051,3.445572673474178,1687275608.1465254,43,0.056518817204301075,298.6446294784546
44,4.439727394170658,0.10314769519821532,3.517547965681677,1687275610.1083324,44,0.05994623655913978,300.6064364910126
45,4.571734969814618,0.14210625207295868,3.421567913618479,1687275611.7262506,45,0.07795698924731183,302.2243547439575
46,4.470035250148466,0.14074752827814094,3.4110349724233977,1687275613.2939768,46,0.057526881720430106,303.7920808792114
47,4.385850264019863,0.09403232786674919,3.610522986427102,1687275615.43771,47,0.07244623655913979,305.9358141422272
48,4.443630338676514,0.14868032081909396,3.348870997278907,1687275617.1906598,48,0.06075268817204301,307.6887638568878
49,4.386347899353632,0.1571076537189438,3.465634365503772,1687275618.9577034,49,0.07668010752688172,309.4558074474335
50,4.431024275800233,0.17977459451650063,3.267532399759543,1687275620.5656374,50,0.09012096774193548,311.0637414455414
51,4.44601541405083,0.19632882120016948,3.293959828454855,1687275622.1757329,51,0.0844758064516129,312.6738369464874
52,4.348142329082694,0.15258765508186756,3.3750809107179123,1687275624.2358396,52,0.08581989247311828,314.7339437007904
53,4.2234962935088785,0.20250665965195624,3.313056643954045,1687275626.0450406,53,0.09596774193548387,316.5431447029114
54,4.294707763900039,0.1838491661344773,3.323945513500734,1687275627.9156523,54,0.0894489247311828,318.41375637054443
55,4.428045099140496,0.21498085075496753,3.1467176608824388,1687275629.6634183,55,0.08817204301075268,320.16152238845825
56,4.376067733572375,0.2336041155344582,3.2160621701178504,1687275631.2089052,56,0.07849462365591398,321.7070093154907
57,4.187184805991829,0.1977403296886276,3.278792650080251,1687275633.3197622,57,0.10981182795698925,323.8178663253784
58,4.18348986407121,0.22212392158292676,3.234179482017943,1687275635.2687626,58,0.10846774193548388,325.76686668395996
59,4.198180088112431,0.2694542285667853,3.1269777458338863,1687275636.8826375,59,0.1053763440860215,327.3807415962219
60,4.306162251580146,0.2999035842503143,3.037001356594194,1687275638.6044745,60,0.09435483870967742,329.10257863998413
61,4.136957916040575,0.2793028917196098,2.985726515204306,1687275640.4619622,61,0.11384408602150538,330.96006631851196
62,4.148233541237411,0.3205868925725569,2.964944620649538,1687275642.1817129,62,0.1133736559139785,332.67981696128845
63,4.081293570899194,0.2836575614867651,2.92497056388694,1687275644.2095475,63,0.12110215053763441,334.7076516151428
64,4.097395655448719,0.22896404308016294,3.4232089797448246,1687275645.7001438,64,0.11236559139784946,336.1982479095459
65,4.13098764723988,0.32101625283636614,2.814528825766692,1687275647.721012,65,0.1155241935483871,338.2191162109375
66,3.980330990527266,0.371659650004213,2.7918523122774204,1687275649.474905,66,0.12809139784946236,339.97300910949707
67,4.022172075285707,0.38573456071312917,2.711142142776088,1687275651.2765684,67,0.13252688172043012,341.77467250823975
68,4.008092432733505,0.4060693777130263,2.6475227607156087,1687275652.8954542,68,0.13024193548387097,343.3935582637787
69,3.9215613869569634,0.32090464721738216,2.81898945693403,1687275654.9149916,69,0.15013440860215055,345.41309571266174
70,3.9281105117131303,0.390722950953143,2.7108111125632166,1687275656.493928,70,0.13911290322580644,346.9920320510864
71,3.8533611783096866,0.38763994090150394,2.640501170285983,1687275658.4245293,71,0.15920698924731183,348.9226334095001
72,3.888167212807363,0.4749644027602848,2.365465737873575,1687275660.1170769,72,0.14556451612903226,350.6151809692383
73,3.858432329309884,0.4024911637794335,2.549709822474081,1687275662.1749074,73,0.16337365591397848,352.6730115413666
74,3.8590846965389867,0.49377988348788826,2.1995782812415032,1687275663.782615,74,0.1620967741935484,354.28071904182434
75,3.750591324061476,0.4319470328606121,2.402229157207936,1687275665.6617312,75,0.1816532258064516,356.15983533859253
76,3.760722568759354,0.4825721215466533,2.3384637289213854,1687275667.392709,76,0.17251344086021506,357.8908131122589
77,3.6862494335059197,0.430078780574737,2.4510593197404793,1687275669.3892164,77,0.18702956989247313,359.88732051849365
78,3.665068988678276,0.46512897407904763,2.374183312034079,1687275670.9907575,78,0.17043010752688173,361.48886156082153
79,3.6124632244789474,0.44079029202505227,2.32907266971713,1687275672.9739704,79,0.20362903225806453,363.472074508667
80,3.595015353493152,0.47669322681387777,2.2876108090140743,1687275674.7187345,80,0.19489247311827956,365.21683859825134
81,3.565236582631065,0.4661684365647263,2.2461490342144783,1687275676.6842246,81,0.2125,367.1823287010193
82,3.567965653795068,0.5398013095755716,2.0481538643866,1687275678.3079467,82,0.19495967741935483,368.8060507774353
83,3.501856218022044,0.4601020938646697,2.2182454921012877,1687275680.2834623,83,0.21928763440860216,370.78156638145447
84,3.4529581851856683,0.5145613090760739,2.113246999198693,1687275682.1545327,84,0.2271505376344086,372.6526367664337
85,3.4701417112542736,0.5375306925444289,2.0583601860453697,1687275683.7187185,85,0.20913978494623656,374.21682262420654
86,3.4899778596816526,0.48324163297382494,2.117438872148123,1687275685.7599294,86,0.23649193548387096,376.2580335140228
87,3.4480442081087377,0.5526672649203391,1.9523746057255689,1687275687.46468,87,0.2217741935483871,377.96278405189514
88,3.398737558193745,0.5069041841218089,2.1083041577337904,1687275689.3427165,88,0.23555107526881722,379.8408205509186
89,3.338318610543846,0.569936970182322,1.9775537128093361,1687275690.9434319,89,0.23138440860215054,381.44153594970703
90,3.2653939933065446,0.49411293286949637,2.0980904621548393,1687275692.9896612,90,0.25772849462365593,383.4877653121948
91,3.270696517200239,0.5268661812451019,2.0145454605025703,1687275694.7694185,91,0.24973118279569892,385.26752257347107
92,3.27099554312806,0.5359833693136005,1.99389547007921,1687275696.5169668,92,0.2536962365591398,387.01507091522217
93,3.305908125895326,0.504041067123726,1.9809081812367335,1687275698.3169303,93,0.2543682795698925,388.81503438949585
94,3.237599451375264,0.5051709760879276,2.078755686679609,1687275700.2374876,94,0.2648521505376344,390.73559165000916
95,3.2272029015165504,0.5047089350549196,2.1599323229157896,1687275701.99873,95,0.2564516129032258,392.4968340396881
96,3.2427336132173896,0.584831875077743,1.8581971231174461,1687275703.717571,96,0.24327956989247312,394.2156751155853
97,3.1550029742942063,0.48332848369063414,2.1617998183724723,1687275705.331615,97,0.26666666666666666,395.8297190666199
98,3.0934652436164116,0.5496455686993104,1.8407754801766327,1687275707.1805654,98,0.2730510752688172,397.67866945266724
99,3.104887593177057,0.5654926638404538,1.8425794991924378,1687275709.0451753,99,0.2713709677419355,399.54327940940857
100,3.0533549562096596,0.5681237010972111,1.9282508351338827,1687275710.7957695,100,0.26975806451612905,401.2938735485077
101,3.007644757548327,0.5417362376614951,1.9332773776051755,1687275712.6288667,101,0.2791666666666667,403.12697076797485
102,3.0560093142332567,0.5273709299671182,2.0674718357609274,1687275714.3864048,102,0.2830645161290323,404.8845088481903
103,2.994974747941058,0.5515315117882469,1.9044235883997687,1687275716.2040315,103,0.2834005376344086,406.70213556289673
104,2.9332002024016073,0.48342105884236747,2.056642865704471,1687275718.0717554,104,0.29731182795698924,408.5698595046997
105,3.0108162586086538,0.580665473873845,1.7419956311531402,1687275719.9897802,105,0.2921370967741935,410.4878842830658
106,2.8580893401897725,0.5051088389164449,2.1253058143310746,1687275721.7478418,106,0.30100806451612905,412.24594593048096
107,2.9255819677986126,0.5230221680045553,1.8500242431890797,1687275723.84972,107,0.2988575268817204,414.3478240966797
108,2.8447871611163182,0.6287347643321772,1.5867514725150165,1687275725.6825168,108,0.31108870967741936,416.1806209087372
109,2.808986095411162,0.589120645672851,1.7035484584196372,1687275727.6887276,109,0.3125,418.1868317127228
110,2.8096921092239757,0.5963113805530262,1.7180936686998884,1687275729.4961886,110,0.30766129032258066,419.99429273605347
111,2.7961214374630683,0.5974559976966369,1.7244826640345992,1687275731.0448518,111,0.2928763440860215,421.54295587539673
112,2.8188055732077166,0.5717119187700469,1.8298793957537236,1687275732.639559,112,0.2906586021505376,423.1376631259918
113,2.7851127044007344,0.592804610006979,1.688757534640888,1687275734.468456,113,0.305510752688172,424.96656012535095
114,2.7473074269871556,0.6292592406398744,1.6364076684150384,1687275736.0737808,114,0.3081317204301075,426.5718848705292
115,2.704188372338972,0.488311707921773,2.146788986715692,1687275738.0561943,115,0.3243951612903226,428.5542984008789
116,2.8430002325324604,0.5556062999153039,1.761068672560133,1687275740.0894558,116,0.31411290322580643,430.5875599384308
117,2.6941913029839917,0.6178406457758341,1.5413757296161488,1687275741.8671284,117,0.3250672043010753,432.36523246765137
118,2.647709588930812,0.5682288529245708,1.7107356508345635,1687275743.8679843,118,0.33145161290322583,434.36608839035034
119,2.589442309272546,0.5571240358996767,1.8093253841355719,1687275745.6130857,119,0.34274193548387094,436.1111898422241
120,2.6996417861552007,0.6140206849519172,1.5318135224378433,1687275747.4364836,120,0.3309139784946237,437.9345877170563
121,2.642160410121564,0.5822762950546381,1.6760197017018044,1687275749.1994927,121,0.3252016129032258,439.6975967884064
122,2.5498084102266576,0.6557092980334656,1.4966052683224147,1687275750.767094,122,0.3327956989247312,441.26519799232483
123,2.5800366666047805,0.6060333476878397,1.60416654330217,1687275752.5823498,123,0.3301075268817204,443.08045387268066
124,2.5834723985002888,0.5938495600393381,1.6820666656108212,1687275754.1684546,124,0.31565860215053765,444.6665587425232
125,2.571814759083653,0.5500644880893628,1.834249924839289,1687275756.0221453,125,0.31888440860215056,446.52024936676025
126,2.648140526747191,0.5469991759525932,1.7867388384111265,1687275757.7836998,126,0.3089381720430108,448.28180384635925
127,2.509921526916886,0.566966262299873,1.6988470400167515,1687275759.705704,127,0.35504032258064516,450.2038080692291
128,2.485352050873541,0.5648055471415526,1.7699208949845218,1687275761.614917,128,0.34885752688172045,452.1130211353302
129,2.509635097397271,0.5584214192454363,1.774733603555935,1687275763.370286,129,0.3469758064516129,453.868390083313
130,2.4517265222566103,0.6388742451661396,1.4818578972774707,1687275764.9464192,130,0.3399865591397849,455.4445233345032
131,2.5054307129754814,0.5281087926952192,1.890177680463773,1687275766.7041066,131,0.33125,457.20221066474915
132,2.528735443789472,0.5578821457959333,1.8005869139637318,1687275768.5169501,132,0.32916666666666666,459.01505422592163
133,2.5313636171080733,0.5580153670907415,1.74961577537612,1687275770.3094585,133,0.33420698924731185,460.8075625896454
134,2.484269402120062,0.6191359290575347,1.5610526938752642,1687275772.19144,134,0.3445564516129032,462.6895442008972
135,2.413982907850896,0.573440116545541,1.7069806774125176,1687275773.9970868,135,0.350739247311828,464.49519085884094
136,2.4463820089736292,0.585185427486622,1.6380496467796875,1687275775.8885717,136,0.3601478494623656,466.38667583465576
137,2.338004843001404,0.5937788995116594,1.6498644874883326,1687275777.799059,137,0.3725806451612903,468.29716300964355
138,2.301322633340474,0.5688644429012155,1.696275139697779,1687275779.7200794,138,0.3805779569892473,470.21818351745605
139,2.3595589923281826,0.5950174196970429,1.5938066441654741,1687275781.4744205,139,0.3602150537634409,471.97252464294434
140,2.3787842765851046,0.6118883318782904,1.555779051289155,1687275783.2422867,140,0.3481182795698925,473.7403907775879
